LATITUDE,LONGITUDE,County,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMIN,vpdmin (hPa),vpdmax (hPa)
43.27938,-70.92427,Stafford,100.2,11/6/16,5.208571429,0.067142857,,,,32,0.52,9.804285714
43.27938,-70.92427,Stafford,100.2,11/13/16,6.232857143,0,,,,32.28571429,0.655714286,9.491428571
43.27938,-70.92427,Stafford,100.2,11/20/16,5.622857143,0.185714286,,,,36.57142857,1.267142857,5.791428571
43.27938,-70.92427,Stafford,100.2,11/27/16,7.35,0.027142857,,,,29.42857143,0.555714286,5.748571429
43.27938,-70.92427,Stafford,100.2,12/4/16,6.935714286,0.221428571,,,,29.57142857,1.725714286,7.794285714
43.27938,-70.92427,Stafford,100.2,12/11/16,4.985714286,0.03,,,,20.71428571,0.835714286,8.954285714
43.27938,-70.92427,Stafford,100.2,12/18/16,5.432857143,0.17,,,,13.57142857,0.865714286,2.82
43.27938,-70.92427,Stafford,100.2,12/25/16,4.6,0.035714286,,,,15.71428571,0.95,4.224285714
43.27938,-70.92427,Stafford,100.2,1/1/17,5.177142857,0.155714286,,,,22.57142857,0.582857143,2.925714286
43.27938,-70.92427,Stafford,100.2,1/8/17,5.881428571,0.071428571,,,,17.57142857,0.418571429,2.75
43.27938,-70.92427,Stafford,100.2,1/15/17,5.208571429,0.045714286,,,,16.71428571,0.492857143,3.471428571
43.27938,-70.92427,Stafford,100.2,1/22/17,3.705714286,0.041428571,,,,25.57142857,0.688571429,3.67
43.27938,-70.92427,Stafford,100.2,1/29/17,7.542857143,0.048571429,,,,29.14285714,0.474285714,3.195714286
43.27938,-70.92427,Stafford,100.2,2/5/17,3.961428571,0.01,,,,17,0.551428571,4.182857143
43.27938,-70.92427,Stafford,100.2,2/12/17,8.947142857,0.155714286,,,,13.14285714,0.482857143,3.381428571
43.27938,-70.92427,Stafford,100.2,2/19/17,7.477142857,0.08,,,,21.71428571,0.917142857,3.538571429
43.27938,-70.92427,Stafford,100.2,2/26/17,5.114285714,0.051428571,,,,30.42857143,0.797142857,3.912857143
43.27938,-70.92427,Stafford,100.2,3/5/17,9.202857143,0.005714286,,,,20.57142857,0.632857143,2.958571429
43.27938,-70.92427,Stafford,100.2,3/12/17,8.18,0.032857143,,,,17.42857143,0.847142857,3.33
43.27938,-70.92427,Stafford,100.2,3/19/17,8.147142857,0.115714286,,,,16.71428571,0.78,7.938571429
43.27938,-70.92427,Stafford,100.2,3/26/17,7.317142857,0.044285714,,,,22.42857143,1.058571429,6.037142857
43.27938,-70.92427,Stafford,100.2,4/2/17,6.328571429,0.26,,,,31.14285714,0.864285714,5.368571429
43.27938,-70.92427,Stafford,100.2,4/9/17,6.807142857,0.215714286,,,,33.28571429,0.951428571,3.468571429
43.27938,-70.92427,Stafford,100.2,4/16/17,5.304285714,0.034285714,,,,39.85714286,1.355714286,5.237142857
43.27938,-70.92427,Stafford,100.2,4/23/17,5.911428571,0.081428571,,,,36.14285714,0.702857143,3.585714286
43.27938,-70.92427,Stafford,100.2,4/30/17,5.241428571,0.154285714,,,,45.14285714,0.845714286,5.312857143
43.27938,-70.92427,Stafford,100.2,5/7/17,6.134285714,0.215714286,,,,42.85714286,1.965714286,19.58714286
43.27938,-70.92427,Stafford,100.2,5/14/17,5.432857143,0.205714286,,,,39.14285714,1.155714286,10.56142857
43.27938,-70.92427,Stafford,100.2,5/21/17,6.871428571,0.015714286,,,,49.14285714,1.087142857,13.32571429
43.27938,-70.92427,Stafford,100.2,5/28/17,5.241428571,0.28,,,,46.85714286,1.057142857,7.332857143
43.27938,-70.92427,Stafford,100.2,6/4/17,5.081428571,0.07,,,,47.57142857,0.925714286,8.658571429
43.27938,-70.92427,Stafford,100.2,6/11/17,4.474285714,0.145714286,,,,50.85714286,3.045714286,22.16714286
43.27938,-70.92427,Stafford,100.2,6/18/17,4.728571429,0.061428571,,,,57.42857143,0.728571429,10.55428571
43.27938,-70.92427,Stafford,100.2,6/25/17,3.9,0.071428571,,,,63,0.958571429,9.998571429
43.27938,-70.92427,Stafford,100.2,7/2/17,3.164285714,0.188571429,,,,57.85714286,1.42,15.18857143
43.27938,-70.92427,Stafford,100.2,7/9/17,4.665714286,0.102857143,,,,57.71428571,2.801428571,22.95571429
43.27938,-70.92427,Stafford,100.2,7/16/17,2.652857143,0.112857143,,,,59.42857143,2.642857143,20.85857143
43.27938,-70.92427,Stafford,100.2,7/23/17,3.515714286,0.005714286,,,,62.71428571,1.525714286,17.95285714
43.27938,-70.92427,Stafford,100.2,7/30/17,4.312857143,0.071428571,,,,55.71428571,2.597142857,21.29571429
43.27938,-70.92427,Stafford,100.2,8/6/17,4.09,0.025714286,,,,59.85714286,1.61,14.96714286
43.27938,-70.92427,Stafford,100.2,8/13/17,3.288571429,0.065714286,,,,57.57142857,2.444285714,23.74571429
43.27938,-70.92427,Stafford,100.2,8/20/17,4.634285714,0.25,,,,56,1.845714286,15.33428571
43.27938,-70.92427,Stafford,100.2,8/27/17,4.218571429,0.09,,,,53.57142857,1.431428571,22.12428571
43.27938,-70.92427,Stafford,100.2,9/3/17,5.784285714,0.088571429,,,,46.28571429,1.062857143,19.42142857
43.27938,-70.92427,Stafford,100.2,9/10/17,4.921428571,0.168571429,,,,53,1.492857143,17.95714286
43.27938,-70.92427,Stafford,100.2,9/17/17,3.068571429,0.041428571,,,,56.14285714,1.774285714,20.09857143
43.27938,-70.92427,Stafford,100.2,9/24/17,5.878571429,0.001428571,,,,60.57142857,1.318571429,16.61857143
43.27938,-70.92427,Stafford,100.2,10/1/17,4.44,0.012857143,,,,48.71428571,1.128571429,12.80428571
43.27938,-70.92427,Stafford,100.2,10/8/17,3.42,0.027142857,,,,48.85714286,1.155714286,16.91714286
43.27938,-70.92427,Stafford,100.2,10/15/17,4.121428571,0.09,,,,48.28571429,1.974285714,12.29
43.27938,-70.92427,Stafford,100.2,10/22/17,5.018571429,0,,,,40.28571429,0.831428571,17.58857143
43.27938,-70.92427,Stafford,100.2,10/29/17,5.815714286,0.42,,,,47.71428571,1.247142857,14.35142857
43.27938,-70.92427,Stafford,100.2,11/5/17,5.21,0.207142857,,,,39.14285714,0.785714286,10.94285714
43.27938,-70.92427,Stafford,100.2,11/12/17,5.945714286,0.04,,,,26.57142857,1.817142857,15.00285714
43.27938,-70.92427,Stafford,100.2,11/19/17,6.102857143,0.164285714,,,,27.42857143,0.605714286,6.704285714
43.27938,-70.92427,Stafford,100.2,11/26/17,4.951428571,0.051428571,,,,28.71428571,1.03,7.408571429
43.27938,-70.92427,Stafford,100.2,12/3/17,4.825714286,0.014285714,,,,23.28571429,0.644285714,5.017142857
43.27938,-70.92427,Stafford,100.2,12/10/17,3.705714286,0.107142857,,,,26.42857143,0.325714286,3.931428571
43.27938,-70.92427,Stafford,100.2,12/17/17,5.111428571,0,,,,14.28571429,0.511428571,5.908571429
43.27938,-70.92427,Stafford,100.2,12/24/17,6.007142857,0.065714286,,,,19,0.384285714,5.402857143
43.27938,-70.92427,Stafford,100.2,12/31/17,6.775714286,0,,,,-0.571428571,0.567142857,4.054285714
43.27938,-70.92427,Stafford,100.2,1/7/18,9.587142857,0,,,,-2.857142857,0.395714286,2.365714286
43.27938,-70.92427,Stafford,100.2,1/14/18,5.561428571,0.137142857,,,,21.14285714,0.387142857,2.461428571
43.27938,-70.92427,Stafford,100.2,1/21/18,4.091428571,0.04,,,,18,0.238571429,1.555714286
43.27938,-70.92427,Stafford,100.2,1/28/18,6.55,0.081428571,,,,19.85714286,0.331428571,1.455714286
43.27938,-70.92427,Stafford,100.2,2/4/18,7.031428571,0.068571429,,,,15.14285714,0.368571429,2.778571429
43.27938,-70.92427,Stafford,100.2,2/11/18,5.175714286,0.237142857,,,,18.57142857,0.354285714,2.59
43.27938,-70.92427,Stafford,100.2,2/18/18,6.007142857,0.05,,,,23.57142857,0.541428571,3.188571429
43.27938,-70.92427,Stafford,100.2,2/25/18,4.921428571,0.088571429,,,,27.85714286,0.754285714,3.391428571
43.27938,-70.92427,Stafford,100.2,3/4/18,7.99,0.062857143,,,,32.14285714,0.274285714,2.575714286
43.27938,-70.92427,Stafford,100.2,3/11/18,7.83,0.105714286,,,,27.14285714,0.32,3.732857143
43.27938,-70.92427,Stafford,100.2,3/18/18,10.48142857,0.052857143,,,,20.85714286,0.194285714,5.755714286
43.27938,-70.92427,Stafford,100.2,3/25/18,7.957142857,0,,,,24.14285714,0.908571429,7.641428571
43.27938,-70.92427,Stafford,100.2,4/1/18,6.005714286,0.014285714,,,,29.57142857,0.597142857,3.481428571
43.27938,-70.92427,Stafford,100.2,4/8/18,5.878571429,0.12,,,,27,0.71,3.292857143
43.27938,-70.92427,Stafford,100.2,4/15/18,6.072857143,0.042857143,,,,28.57142857,1.064285714,5.43
43.27938,-70.92427,Stafford,100.2,4/22/18,8.692857143,0.277142857,,,,33,1.137142857,7.227142857
43.27938,-70.92427,Stafford,100.2,4/29/18,4.412857143,0.254285714,,,,40.85714286,0.787142857,6.822857143
43.27938,-70.92427,Stafford,100.2,5/6/18,4.121428571,0.04,,,,49.14285714,0.774285714,7.012857143
43.27938,-70.92427,Stafford,100.2,5/13/18,5.304285714,0,,,,39,0.801428571,5.452857143
43.27938,-70.92427,Stafford,100.2,5/20/18,4.76,0.052857143,,,,45,0.927142857,13.33714286
43.27938,-70.92427,Stafford,100.2,5/27/18,4.985714286,0.044285714,,,,50.42857143,2.174285714,15.82285714
43.27938,-70.92427,Stafford,100.2,6/3/18,4.634285714,0.004285714,,,,51.71428571,0.204285714,12.41714286
43.27938,-70.92427,Stafford,100.2,6/10/18,4.601428571,0.105714286,,,,47.14285714,0.385714286,14.37
43.27938,-70.92427,Stafford,100.2,6/17/18,4.507142857,0.014285714,,,,51.28571429,1.017142857,20.16571429
43.27938,-70.92427,Stafford,100.2,6/24/18,4.667142857,0.057142857,,,,52.42857143,0.431428571,16.11428571
43.27938,-70.92427,Stafford,100.2,7/1/18,3.771428571,0.297142857,,,,58.42857143,0.574285714,10.17142857
43.27938,-70.92427,Stafford,100.2,7/8/18,3.994285714,0.087142857,,,,60.14285714,1.281428571,18.23285714
43.27938,-70.92427,Stafford,100.2,7/15/18,4.057142857,0.021428571,,,,57.28571429,0.568571429,19.45285714
43.27938,-70.92427,Stafford,100.2,7/22/18,4.472857143,0.261428571,,,,56.71428571,0.764285714,16.59714286
43.27938,-70.92427,Stafford,100.2,7/29/18,4.634285714,0.331428571,,,,66.71428571,1.057142857,24.45571429
43.27938,-70.92427,Stafford,100.2,8/5/18,2.428571429,0.165714286,,,,64.71428571,1.315714286,24.1
43.27938,-70.92427,Stafford,100.2,8/12/18,3.74,0.125714286,,,,65,0.232857143,17.67857143
43.27938,-70.92427,Stafford,100.2,8/19/18,4.22,0.262857143,,,,63.85714286,0.012857143,11.27857143
43.27938,-70.92427,Stafford,100.2,8/26/18,3.225714286,0.126666667,,,,55.42857143,0.101428571,17.46571429
43.27938,-70.92427,Stafford,100.2,9/2/18,3.291428571,0,,,,60.42857143,0.298571429,19.94142857
43.27938,-70.92427,Stafford,100.2,9/9/18,3.642857143,0.031428571,,,,59.28571429,0.252857143,11.67714286
43.27938,-70.92427,Stafford,100.2,9/16/18,2.844285714,0.24,,,,57.28571429,0.207142857,14.21857143
43.27938,-70.92427,Stafford,100.2,9/23/18,4.122857143,0.12,,,,53.57142857,0.957142857,18.12285714
43.27938,-70.92427,Stafford,100.2,9/30/18,4.632857143,0.271428571,,,,48.14285714,0.187142857,17.98857143
43.27938,-70.92427,Stafford,100.2,10/7/18,3.352857143,0.148571429,,,,48.85714286,0.065714286,8.224285714
43.27938,-70.92427,Stafford,100.2,10/14/18,3.324285714,0.134285714,,,,45.42857143,0.238571429,10.23714286
43.27938,-70.92427,Stafford,100.2,10/21/18,5.784285714,0.038571429,,,,33.85714286,0.164285714,8.955714286
43.27938,-70.92427,Stafford,100.2,10/28/18,7.67,0.174285714,,,,33.42857143,0.114285714,5.511428571
43.27938,-70.92427,Stafford,100.2,11/4/18,4.632857143,0.388571429,,,,36.42857143,0.048571429,6.98
43.27938,-70.92427,Stafford,100.2,11/11/18,5.494285714,0.204285714,,,,33.85714286,0.668571429,8.511428571
43.27938,-70.92427,Stafford,100.2,11/18/18,5.944285714,0.292857143,,,,24,0.975714286,5.081428571
43.27938,-70.92427,Stafford,100.2,11/25/18,5.144285714,0.102857143,,,,19.14285714,0.117142857,2.594285714
43.27938,-70.92427,Stafford,100.2,12/2/18,6.615714286,0.271428571,,,,29.42857143,0.281428571,5.361428571
43.27938,-70.92427,Stafford,100.2,12/9/18,4.92,0,,,,18.57142857,0.378571429,4.118571429
43.27938,-70.92427,Stafford,100.2,12/16/18,4.73,0.034285714,,,,17.14285714,0.315714286,2.215714286
43.27938,-70.92427,Stafford,100.2,12/23/18,8.148571429,0.118571429,,,,25.71428571,0.32,2.19
43.27938,-70.92427,Stafford,100.2,12/30/18,4.827142857,0.074285714,,,,20.71428571,0.447142857,3.22
43.27938,-70.92427,Stafford,100.2,1/6/19,5.752857143,0.122857143,,,,24.85714286,0.36,3.761428571
43.27938,-70.92427,Stafford,100.2,1/13/19,7.478571429,0.074285714,,,,14.42857143,0.39,3.142857143
43.27938,-70.92427,Stafford,100.2,1/20/19,5.847142857,0.058571429,,,,11.14285714,0.677142857,3.664285714
43.27938,-70.92427,Stafford,100.2,1/27/19,7.061428571,0.194285714,,,,14.42857143,0.315714286,3.342857143
43.27938,-70.92427,Stafford,100.2,2/3/19,5.527142857,0.067142857,,,,5.428571429,0.534285714,2.258571429
43.27938,-70.92427,Stafford,100.2,2/10/19,6.038571429,0.067142857,,,,26.14285714,0.477142857,2.981428571
43.27938,-70.92427,Stafford,100.2,2/17/19,6.518571429,0.145714286,,,,17.57142857,0.5,2.668571429
43.27938,-70.92427,Stafford,100.2,2/24/19,6.327142857,0.094285714,,,,18.28571429,0.578571429,2.762857143
43.27938,-70.92427,Stafford,100.2,3/3/19,7.988571429,0.017142857,,,,12.71428571,0.494285714,4.944285714
43.27938,-70.92427,Stafford,100.2,3/10/19,5.718571429,0.11,,,,11.14285714,0.595714286,3.317142857
43.27938,-70.92427,Stafford,100.2,3/17/19,6.775714286,0.008571429,,,,27.71428571,0.464285714,3.747142857
43.27938,-70.92427,Stafford,100.2,3/24/19,8.275714286,0.034285714,,,,26.28571429,0.614285714,3.321428571
43.27938,-70.92427,Stafford,100.2,3/31/19,5.944285714,0.044285714,,,,27.14285714,0.674285714,4.287142857
43.27938,-70.92427,Stafford,100.2,4/7/19,8.052857143,0.024285714,,,,29.85714286,0.631428571,5.027142857
43.27938,-70.92427,Stafford,100.2,4/14/19,5.814285714,0.114285714,,,,33,0.998571429,5.425714286
43.27938,-70.92427,Stafford,100.2,4/21/19,7.221428571,0.164285714,,,,41,1.2,7.328571429
43.27938,-70.92427,Stafford,100.2,4/28/19,6.84,0.307142857,,,,41,0.828571429,9.03
43.27938,-70.92427,Stafford,100.2,5/5/19,3.515714286,0.062857143,,,,40.85714286,0.545714286,7.408571429
43.27938,-70.92427,Stafford,100.2,5/12/19,6.104285714,0.03,,,,41.85714286,0.325714286,9.89
43.27938,-70.92427,Stafford,100.2,5/19/19,5.558571429,0.072857143,,,,42.85714286,0.311428571,6.54
43.27938,-70.92427,Stafford,100.2,5/26/19,7.031428571,0.034285714,,,,49.57142857,0.76,6.734285714
43.27938,-70.92427,Stafford,100.2,6/2/19,5.081428571,0.182857143,,,,46.57142857,1.201428571,10.81
43.27938,-70.92427,Stafford,100.2,6/9/19,5.015714286,0.108571429,,,,48.85714286,0.941428571,8.837142857
43.27938,-70.92427,Stafford,100.2,6/16/19,4.507142857,0.164285714,,,,52.57142857,1.705714286,15.20714286
43.27938,-70.92427,Stafford,100.2,6/23/19,6.295714286,0.08,,,,57.14285714,0.841428571,14.52428571
43.27938,-70.92427,Stafford,100.2,6/30/19,4.06,0.234285714,,,,57.85714286,0.898571429,15.97571429
43.27938,-70.92427,Stafford,100.2,7/7/19,4.411428571,0.064285714,,,,61.85714286,1.521428571,18.12
43.27938,-70.92427,Stafford,100.2,7/14/19,4.122857143,0.235714286,,,,60.85714286,1.261428571,12.18285714
43.27938,-70.92427,Stafford,100.2,7/21/19,4.025714286,0,,,,64.28571429,1.298571429,18.7
43.27938,-70.92427,Stafford,100.2,7/28/19,3.035714286,0.084,,,,59,2.137142857,24.90571429
43.27938,-70.92427,Stafford,100.2,8/4/19,3.611428571,0.001428571,,,,60.71428571,1.525714286,21.58428571
43.27938,-70.92427,Stafford,100.2,8/11/19,3.738571429,0.052857143,,,,57.57142857,3.015714286,22.48428571
43.27938,-70.92427,Stafford,100.2,8/18/19,3.258571429,0.044285714,,,,61.14285714,1.122857143,18.14857143
43.27938,-70.92427,Stafford,100.2,8/25/19,3.962857143,0.083333333,,,,57.71428571,1.532857143,25
43.27938,-70.92427,Stafford,100.2,9/1/19,4.347142857,0.21,,,,52.57142857,1.142857143,20.30142857
43.27938,-70.92427,Stafford,100.2,9/8/19,4.731428571,0.02,,,,53.14285714,1.341428571,15.57714286
43.27938,-70.92427,Stafford,100.2,9/15/19,3.388571429,0.022857143,,,,48.14285714,1.598571429,18.17142857
43.27938,-70.92427,Stafford,100.2,9/22/19,4.251428571,0,,,,45.14285714,1.128571429,18.31142857
43.27938,-70.92427,Stafford,100.2,9/29/19,3.61,0.031428571,,,,49.14285714,1.117142857,12.07
43.27938,-70.92427,Stafford,100.2,10/6/19,3.802857143,0.05,,,,39,0.714285714,11.69285714
43.27938,-70.92427,Stafford,100.2,10/13/19,5.207142857,0.091428571,,,,48.42857143,1.267142857,16.43285714
43.27938,-70.92427,Stafford,100.2,10/20/19,6.615714286,0.094285714,,,,37.71428571,1.212857143,19.14857143
43.27938,-70.92427,Stafford,100.2,10/27/19,4.632857143,0.374285714,,,,39.71428571,0.588571429,8.901428571
43.27938,-70.92427,Stafford,100.2,11/3/19,4.507142857,0.092857143,,,,42,1.685714286,8.564285714
43.27938,-70.92427,Stafford,100.2,11/10/19,3.931428571,0.067142857,,,,28.14285714,0.707142857,8.991428571
43.27938,-70.92427,Stafford,100.2,11/17/19,6.934285714,0.002857143,,,,18,0.762857143,9.754285714
43.27938,-70.92427,Stafford,100.2,11/24/19,6.104285714,0.208571429,,,,30.57142857,0.498571429,4.545714286
43.27938,-70.92427,Stafford,100.2,12/1/19,7.861428571,0.122857143,,,,25.42857143,0.925714286,6.315714286
43.27938,-70.92427,Stafford,100.2,12/8/19,6.808571429,0.075714286,,,,19,0.844285714,4.458571429
43.27938,-70.92427,Stafford,100.2,12/15/19,4.921428571,0.472857143,,,,26.85714286,0.611428571,3.295714286
43.27938,-70.92427,Stafford,100.2,12/22/19,6.36,0.037142857,,,,14.71428571,0.664285714,4.72
43.27938,-70.92427,Stafford,100.2,12/29/19,3.931428571,0.001428571,,,,25.28571429,0.412857143,2.741428571
43.27938,-70.92427,Stafford,100.2,1/5/20,5.751428571,0.27,,,,27.57142857,0.411428571,3.068571429
43.27938,-70.92427,Stafford,100.2,1/12/20,4.632857143,0.014285714,,,,21.85714286,0.854285714,2.992857143
43.27938,-70.92427,Stafford,100.2,1/19/20,6.582857143,0.11,,,,18,0.668571429,4.537142857
43.27938,-70.92427,Stafford,100.2,1/26/20,4.571428571,0.174285714,,,,17.28571429,0.588571429,2.834285714
43.27938,-70.92427,Stafford,100.2,2/2/20,4.54,0,,,,23,0.594285714,3.987142857
43.27938,-70.92427,Stafford,100.2,2/9/20,5.464285714,0.102857143,,,,18,0.398571429,3.162857143
43.27938,-70.92427,Stafford,100.2,2/16/20,4.025714286,0.075714286,,,,18.14285714,0.661428571,3.834285714
43.27938,-70.92427,Stafford,100.2,2/23/20,4.984285714,0.082857143,,,,14.71428571,0.93,4.995714286
43.27938,-70.92427,Stafford,100.2,3/1/20,5.782857143,0.194285714,,,,25.14285714,0.668571429,3.422857143
43.27938,-70.92427,Stafford,100.2,3/8/20,7.508571429,0.014285714,,,,27.14285714,0.265714286,2.472857143
43.27938,-70.92427,Stafford,100.2,3/15/20,6.55,0.085714286,,,,31.71428571,0.785714286,4.391428571
43.27938,-70.92427,Stafford,100.2,3/22/20,5.05,0.055714286,,,,27,0.755714286,6.572857143
43.27938,-70.92427,Stafford,100.2,3/29/20,7.317142857,0.224285714,,,,28.28571429,1.448571429,7.181428571
43.27938,-70.92427,Stafford,100.2,4/5/20,8.115714286,0.207142857,,,,34.85714286,1.448571429,9.661428571
43.27938,-70.92427,Stafford,100.2,4/12/20,7.221428571,0.145714286,,,,33.85714286,0.797142857,6.362857143
43.27938,-70.92427,Stafford,100.2,4/19/20,5.974285714,0.22,,,,33.85714286,0.974285714,7.301428571
43.27938,-70.92427,Stafford,100.2,4/26/20,6.742857143,0.057142857,,,,31.71428571,0.668571429,4.178571429
43.27938,-70.92427,Stafford,100.2,5/3/20,7.701428571,0.242857143,,,,41,1.432857143,9.082857143
43.27938,-70.92427,Stafford,100.2,5/10/20,9.014285714,0.041428571,,,,36.85714286,1.378571429,8.732857143
43.27938,-70.92427,Stafford,100.2,5/17/20,7.158571429,0.105714286,,,,42.71428571,1.741428571,10.06142857
43.27938,-70.92427,Stafford,100.2,5/24/20,5.208571429,0,,,,41,1.132857143,8.311428571
43.27938,-70.92427,Stafford,100.2,5/31/20,5.687142857,0.002857143,,,,54.57142857,2.002857143,13.6
43.27938,-70.92427,Stafford,100.2,6/7/20,4.187142857,0.102857143,,,,50.57142857,2.227142857,13.52571429
43.27938,-70.92427,Stafford,100.2,6/14/20,5.464285714,0.045714286,,,,52.71428571,1.914285714,20.04714286
43.27938,-70.92427,Stafford,100.2,6/21/20,2.907142857,0,,,,55.57142857,1.978571429,18.11285714
43.27938,-70.92427,Stafford,100.2,6/28/20,3.451428571,0.044285714,,,,59.57142857,1.134285714,17.05714286
43.27938,-70.92427,Stafford,100.2,7/5/20,4.218571429,0.238571429,,,,60.85714286,1.91,16.04428571
43.27938,-70.92427,Stafford,100.2,7/12/20,4.294,0.04,,,,62.2,1.196,22.962
43.27938,-70.92427,Stafford,100.2,7/19/20,3.258571429,0.248571429,,,,60.14285714,1.604285714,24.53
43.27938,-70.92427,Stafford,100.2,7/26/20,3.452857143,0.068571429,,,,65.42857143,0.915714286,16.92857143
43.27938,-70.92427,Stafford,100.2,8/2/20,3.58,0,,,,64.85714286,0.898571429,14.58142857
43.27938,-70.92427,Stafford,100.2,8/9/20,4.505714286,0.008571429,,,,61.42857143,1.047142857,16.31714286
43.27938,-70.92427,Stafford,100.2,8/16/20,4.507142857,0.01,,,,63.14285714,2.91,22.71142857
43.27938,-70.92427,Stafford,100.2,8/23/20,4.218571429,0.011428571,,,,56.14285714,3.465714286,28.48857143
43.27938,-70.92427,Stafford,100.2,8/30/20,5.367142857,0.098571429,,,,57.14285714,2.125714286,23.17571429
43.27938,-70.92427,Stafford,100.2,9/6/20,3.611428571,0.012857143,,,,54,2.62,30.27428571
43.27938,-70.92427,Stafford,100.2,9/13/20,3.675714286,0.027142857,,,,52.42857143,1.642857143,20.25714286
43.27938,-70.92427,Stafford,100.2,9/20/20,5.592857143,0,,,,41.14285714,2.022857143,25.35714286
43.27938,-70.92427,Stafford,100.2,9/27/20,5.494285714,0,,,,48,1.188571429,14.10142857
43.27938,-70.92427,Stafford,100.2,10/4/20,4.41,0.094285714,,,,50.28571429,1.521428571,21.41857143
43.27938,-70.92427,Stafford,100.2,10/11/20,5.784285714,0.004285714,,,,43.57142857,1.098571429,16.12857143
43.27938,-70.92427,Stafford,100.2,10/18/20,6.487142857,0.273333333,,,,39.14285714,2.05,16.96142857
43.27938,-70.92427,Stafford,100.2,10/25/20,3.388571429,0.002857143,,,,43.85714286,0.99,14.73285714
43.27938,-70.92427,Stafford,100.2,11/1/20,4.25,0.154285714,,,,32,0.984285714,10.75857143
43.27938,-70.92427,Stafford,100.2,11/8/20,4.76,0,,,,36.42857143,1.417142857,12.46142857
43.27938,-70.92427,Stafford,100.2,11/15/20,3.834285714,0.077142857,,,,36,0.417142857,6.942857143
43.27938,-70.92427,Stafford,100.2,11/22/20,5.114285714,0.008571429,,,,28.28571429,0.47,4.592857143
43.27938,-70.92427,Stafford,100.2,11/29/20,5.271428571,0.327142857,,,,29.28571429,0.782857143,7.334285714
43.27938,-70.92427,Stafford,100.2,12/6/20,7.382857143,0.48,,,,31.71428571,0.942857143,15.41285714
43.27938,-70.92427,Stafford,100.2,12/13/20,4.25,0.052857143,,,,25.42857143,0.827142857,4.892857143
43.27938,-70.92427,Stafford,100.2,12/20/20,6.007142857,0.084285714,,,,14.57142857,0.95,4.822857143
43.27938,-70.92427,Stafford,100.2,12/27/20,5.591428571,0.161428571,,,,27.42857143,0.602857143,4.624285714
43.27938,-70.92427,Stafford,100.2,1/3/21,5.592857143,0.062857143,,,,22.85714286,0.67,3.248571429
43.27938,-70.92427,Stafford,100.2,1/10/21,7.734285714,0,,,,24.42857143,0.384285714,2.681428571
43.27938,-70.92427,Stafford,100.2,1/17/21,3.771428571,0.165714286,,,,27.42857143,0.471428571,2.792857143
43.27938,-70.92427,Stafford,100.2,1/24/21,7.318571429,0,,,,18.28571429,0.87,4.035714286
43.27938,-70.92427,Stafford,100.2,1/31/21,7.541428571,0.011428571,,,,11.57142857,0.645714286,2.692857143
43.27938,-70.92427,Stafford,100.2,2/7/21,7.348571429,0.097142857,,,,20.14285714,0.911428571,4.135714286
43.27938,-70.92427,Stafford,100.2,2/14/21,4.857142857,0.011428571,,,,9.571428571,0.918571429,3.814285714
43.27938,-70.92427,Stafford,100.2,2/21/21,5.784285714,0.012857143,,,,18.28571429,0.7,3.241428571
43.27938,-70.92427,Stafford,100.2,2/28/21,5.53,0.094285714,,,,24.14285714,0.551428571,2.357142857
43.27938,-70.92427,Stafford,100.2,3/7/21,11.18571429,0.057142857,,,,15.14285714,0.542857143,2.744285714
43.27938,-70.92427,Stafford,100.2,3/14/21,7.925714286,0,,,,26.42857143,0.782857143,2.77
43.27938,-70.92427,Stafford,100.2,3/21/21,7.125714286,0.035714286,,,,20.14285714,0.861428571,4.058571429
43.27938,-70.92427,Stafford,100.2,3/28/21,5.464285714,0.198571429,,,,36,0.774285714,4.024285714
43.27938,-70.92427,Stafford,100.2,4/4/21,8.658571429,0.07,,,,28.14285714,0.925714286,6.688571429
43.27938,-70.92427,Stafford,100.2,4/11/21,6.805714286,0,,,,38.57142857,1.267142857,7.367142857
43.27938,-70.92427,Stafford,100.2,4/18/21,6.965714286,0.118571429,,,,35.71428571,0.827142857,12.17571429
43.27938,-70.92427,Stafford,100.2,4/25/21,6.454285714,0.067142857,,,,35.28571429,0.765714286,8.108571429
43.27938,-70.92427,Stafford,100.2,5/2/21,7.827142857,0.191428571,,,,42.71428571,1.518571429,9.892857143
43.27938,-70.92427,Stafford,100.2,5/9/21,5.525714286,0.125714286,,,,41.85714286,0.868571429,10.38714286
43.27938,-70.92427,Stafford,100.2,5/16/21,5.784285714,0.008571429,,,,43.28571429,0.838571429,8.964285714
43.27938,-70.92427,Stafford,100.2,5/23/21,5.271428571,0.002857143,,,,49,1.767142857,11.14285714
43.27938,-70.92427,Stafford,100.2,5/30/21,5.848571429,0.101428571,,,,47.85714286,1.552857143,10.76142857
43.27938,-70.92427,Stafford,100.2,6/6/21,3.675714286,0.011428571,,,,55.28571429,2.02,13.35142857
43.27938,-70.92427,Stafford,100.2,6/13/21,3.707142857,0,,,,58,2.118571429,22.53428571
43.27938,-70.92427,Stafford,100.2,6/20/21,4.314285714,0.075714286,,,,57,2.431428571,22.04428571
43.27938,-70.92427,Stafford,100.2,6/27/21,4.57,0.041428571,,,,56.71428571,0.975714286,13.22714286
