,STATION,LATITUDE,LONGITUDE,County,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,vpdmin (hPa),vpdmax (hPa)
3205,USC00276818,44.258,-71.2525,Coos,617.2,2011-05-31,133.56,8.61,0.0,0.0,1654.2,1975.0,1333.7,17.66,321.52
3206,USC00276818,44.258,-71.2525,Coos,617.2,2011-06-30,93.96,3.75,0.0,0.0,1786.3,2126.8,1445.9,19.73,444.05
3207,USC00276818,44.258,-71.2525,Coos,617.2,2011-07-31,85.44,3.56,11.5,20.0,2030.4,2413.9,1647.1,14.95,567.94
3208,USC00276818,44.258,-71.2525,Coos,617.2,2011-08-31,71.37,6.859999999999999,12.0,33.0,1965.6,2312.3,1619.3,19.21,468.39
3209,USC00276818,44.258,-71.2525,Coos,617.2,2011-09-30,64.41,4.53,14.0,52.0,1749.0,2068.5,1429.4,10.33,348.2
3210,USC00276818,44.258,-71.2525,Coos,617.2,2011-10-31,96.61,6.3100000000000005,34.0,321.0,1403.7,1686.2,1121.3,11.86,223.01
3211,USC00276818,44.258,-71.2525,Coos,617.2,2011-11-30,92.62,3.05,25.0,516.0,1105.0,1431.9,778.6,14.82,190.32
3212,USC00276818,44.258,-71.2525,Coos,617.2,2011-12-31,82.31,3.82,3.9,159.0,729.8,1037.8,421.5,9.99,83.83
3213,USC00276818,44.258,-71.2525,Coos,617.2,2012-01-31,117.42999999999999,3.29,0.0,0.0,492.2,820.1,165.6,5.87,63.230000000000004
3214,USC00276818,44.258,-71.2525,Coos,617.2,2012-02-29,114.96000000000001,1.28,0.0,0.0,576.0,902.2,249.4,7.81,90.93
3215,USC00276818,44.258,-71.2525,Coos,617.2,2012-03-31,117.89,2.43,0.0,0.0,1012.6,1398.3,626.5,14.95,232.71
3216,USC00276818,44.258,-71.2525,Coos,617.2,2012-04-30,157.71,4.7700000000000005,0.0,0.0,1220.1,1557.3,883.4,21.99,282.49
3217,USC00276818,44.258,-71.2525,Coos,617.2,2012-05-31,112.51,5.99,0.0,0.0,1686.4,2023.8,1349.8,18.0,386.58
3218,USC00276818,44.258,-71.2525,Coos,617.2,2012-06-30,89.26,6.9,0.0,0.0,1784.5,2123.4,1445.3,20.34,440.21
3219,USC00276818,44.258,-71.2525,Coos,617.2,2012-07-31,71.12,2.78,0.5,1.0,2019.1,2414.7,1623.5,18.55,574.99
3220,USC00276818,44.258,-71.2525,Coos,617.2,2012-08-31,59.730000000000004,4.3,8.0,17.0,2015.1,2400.5,1629.4,24.43,542.85
3221,USC00276818,44.258,-71.2525,Coos,617.2,2012-09-30,72.23,4.73,37.0,255.0,1618.9,2002.1,1235.5,10.75,366.42
3222,USC00276818,44.258,-71.2525,Coos,617.2,2012-10-31,120.77,5.68,16.4,312.0,1456.3,1759.7,1153.0,12.96,220.14
3223,USC00276818,44.258,-71.2525,Coos,617.2,2012-11-30,85.42,1.04,53.0,545.0,893.2,1197.4,588.9,11.94,137.66
3224,USC00276818,44.258,-71.2525,Coos,617.2,2012-12-31,113.17,6.19,26.0,532.0,728.8,964.3,493.5,9.18,63.2
3225,USC00276818,44.258,-71.2525,Coos,617.2,2013-01-31,107.8,2.14,1.0,51.0,413.5,769.3,57.6,7.48,65.08
3226,USC00276818,44.258,-71.2525,Coos,617.2,2013-02-28,112.51,3.1399999999999997,1.0,1.0,475.6,747.8,203.8,6.94,65.2
3227,USC00276818,44.258,-71.2525,Coos,617.2,2013-03-31,142.28,2.82,0.0,0.0,794.6,1095.8,493.0,8.43,116.38
3228,USC00276818,44.258,-71.2525,Coos,617.2,2013-04-30,139.35,2.36,0.0,0.0,1115.8,1481.7,750.5,14.08,249.48
3229,USC00276818,44.258,-71.2525,Coos,617.2,2013-05-31,121.68,6.76,0.0,0.0,1615.2,2027.5,1203.0,13.39,426.79
3230,USC00276818,44.258,-71.2525,Coos,617.2,2013-06-30,76.51,6.21,0.0,0.0,1806.5,2148.8,1463.8,12.57,431.35
3231,USC00276818,44.258,-71.2525,Coos,617.2,2013-07-31,67.35000000000001,5.46,0.0,0.0,2092.2,2416.3,1767.8,10.27,460.84
3232,USC00276818,44.258,-71.2525,Coos,617.2,2013-08-31,61.06,2.34,15.299999999999999,41.0,1915.2,2287.3,1542.8,10.39,461.96999999999997
3233,USC00276818,44.258,-71.2525,Coos,617.2,2013-09-30,70.69,5.27,46.1,379.0,1626.2,1956.5,1295.6,8.58,312.31
3234,USC00276818,44.258,-71.2525,Coos,617.2,2013-10-31,89.92,1.67,28.0,451.0,1399.4,1745.5,1053.2,11.0,267.21
3235,USC00276818,44.258,-71.2525,Coos,617.2,2013-11-30,123.49,4.73,34.5,1070.0,864.6,1136.0,593.2,12.83,115.67
3236,USC00276818,44.258,-71.2525,Coos,617.2,2013-12-31,114.28999999999999,4.24,35.7,1569.0,539.2,808.4,270.3,6.58,49.17
3237,USC00276818,44.258,-71.2525,Coos,617.2,2014-01-31,116.31,3.6,3.6,216.0,323.5,668.3,-21.1,6.57,58.71
3238,USC00276818,44.258,-71.2525,Coos,617.2,2014-02-28,112.5,2.69,0.0,0.0,338.5,681.2,-4.799999999999992,6.16,63.85
3239,USC00276818,44.258,-71.2525,Coos,617.2,2014-03-31,164.22,3.36,0.0,0.0,435.7,856.1,14.900000000000002,7.82,91.53999999999999
3240,USC00276818,44.258,-71.2525,Coos,617.2,2014-04-30,178.27,2.91,0.0,0.0,1131.5,1480.8,782.2,14.610000000000001,236.37
3241,USC00276818,44.258,-71.2525,Coos,617.2,2014-05-31,124.36,7.03,0.0,0.0,1573.1,1905.5,1240.2,16.65,328.25
3242,USC00276818,44.258,-71.2525,Coos,617.2,2014-06-30,105.15,3.74,0.0,0.0,1791.2,2145.2,1438.0,17.17,462.86
3243,USC00276818,44.258,-71.2525,Coos,617.2,2014-07-31,76.96000000000001,6.140000000000001,2.1,3.0,2003.5,2351.4,1656.2,18.69,465.92
3244,USC00276818,44.258,-71.2525,Coos,617.2,2014-08-31,82.94,3.72,31.8,114.0,1913.8,2251.4,1576.5,11.030000000000001,433.67
3245,USC00276818,44.258,-71.2525,Coos,617.2,2014-09-30,94.17,1.08,32.0,436.0,1636.7,2005.9,1267.0,10.36,340.2
3246,USC00276818,44.258,-71.2525,Coos,617.2,2014-10-31,140.49,6.11,46.4,527.0,1446.9,1720.6000000000001,1172.4,9.61,201.5
3247,USC00276818,44.258,-71.2525,Coos,617.2,2014-11-30,117.89,2.69,43.0,660.0,886.6,1118.1,654.9,14.03,113.97
3248,USC00276818,44.258,-71.2525,Coos,617.2,2014-12-31,125.24,4.74,28.9,437.0,743.9,979.6,508.1,10.11,62.35
3249,USC00276818,44.258,-71.2525,Coos,617.2,2015-01-31,113.81,2.98,1.2000000000000002,60.0,207.20000000000002,641.7,-228.4,7.38,56.71
3250,USC00276818,44.258,-71.2525,Coos,617.2,2015-02-28,114.75,1.76,0.0,0.0,27.999999999999996,396.5,-340.3,5.5600000000000005,42.49
3251,USC00276818,44.258,-71.2525,Coos,617.2,2015-03-31,161.28,1.27,0.0,0.0,542.9,942.9,143.2,12.27,113.63
3252,USC00276818,44.258,-71.2525,Coos,617.2,2015-04-30,152.13,2.97,0.0,0.0,1071.6,1395.3,748.2,13.7,210.98
3253,USC00276818,44.258,-71.2525,Coos,617.2,2015-05-31,131.05,2.9,0.0,0.0,1715.0,2147.1,1283.1,34.22,506.25
3254,USC00276818,44.258,-71.2525,Coos,617.2,2015-06-30,113.63,9.82,0.0,0.0,1717.3,2023.1000000000001,1411.0,24.14,370.39
3255,USC00276818,44.258,-71.2525,Coos,617.2,2015-07-31,89.72,3.07,0.0,0.0,1971.3,2319.8,1622.7,15.98,458.05
3256,USC00276818,44.258,-71.2525,Coos,617.2,2015-08-31,69.34,2.73,2.6,1.0,1989.9,2333.5,1646.5,17.36,467.59
3257,USC00276818,44.258,-71.2525,Coos,617.2,2015-09-30,74.94,4.11,13.0,44.0,1809.7,2193.0,1426.7,18.04,457.67
3258,USC00276818,44.258,-71.2525,Coos,617.2,2015-10-31,118.1,4.23,23.9,206.0,1279.7,1637.9,922.1,13.99,214.75
3259,USC00276818,44.258,-71.2525,Coos,617.2,2015-11-30,104.01,2.68,24.0,170.0,1061.8,1346.1,777.5,17.62,163.4
3260,USC00276818,44.258,-71.2525,Coos,617.2,2015-12-31,100.66,5.39,7.5,12.0,947.2,1180.9,713.6,11.15,96.95
3261,USC00276818,44.258,-71.2525,Coos,617.2,2016-01-31,140.71,1.8699999999999999,5.1,2.0,484.4,814.9,154.4,9.09,69.97
3262,USC00276818,44.258,-71.2525,Coos,617.2,2016-02-29,144.26,4.5,0.2,0.0,565.2,887.4,242.4,8.79,79.65
3263,USC00276818,44.258,-71.2525,Coos,617.2,2016-03-31,173.37,3.5,0.0,0.0,888.2,1222.7,553.6,13.540000000000001,150.18
3264,USC00276818,44.258,-71.2525,Coos,617.2,2016-04-30,130.63,3.4099999999999997,0.0,0.0,1055.5,1433.6,677.6,23.669999999999998,251.91
3265,USC00276818,44.258,-71.2525,Coos,617.2,2016-05-31,118.08,2.8400000000000003,0.0,0.0,1600.8,1980.7,1220.6,29.43,442.08
3266,USC00276818,44.258,-71.2525,Coos,617.2,2016-06-30,117.44,3.68,0.0,0.0,1773.9,2142.6,1404.7,31.52,500.66
3267,USC00276818,44.258,-71.2525,Coos,617.2,2016-07-31,83.2,3.71,7.2,8.0,2014.0,2382.9,1644.7,26.57,543.91
3268,USC00276818,44.258,-71.2525,Coos,617.2,2016-08-31,85.45,4.81,13.6,37.0,1993.4,2371.8,1615.2,22.82,521.93
3269,USC00276818,44.258,-71.2525,Coos,617.2,2016-09-30,69.12,2.26,39.3,386.0,1708.8,2095.3,1322.2,13.81,397.35
3270,USC00276818,44.258,-71.2525,Coos,617.2,2016-10-31,128.17000000000002,3.9699999999999998,40.0,761.0,1404.3,1704.9,1103.6,15.08,241.01
3271,USC00276818,44.258,-71.2525,Coos,617.2,2016-11-30,92.84,3.16,25.5,900.0,1015.8,1258.0,774.1,15.459999999999999,124.63
3272,USC00276818,44.258,-71.2525,Coos,617.2,2016-12-31,126.61,4.86,53.4,739.0,600.6,896.7,304.7,10.120000000000001,65.89
3273,USC00276818,44.258,-71.2525,Coos,617.2,2017-01-31,122.37,3.42,0.5,48.0,595.5,902.4,289.4,7.57,71.6
3274,USC00276818,44.258,-71.2525,Coos,617.2,2017-02-28,133.58,3.7,0.1,0.0,546.7,843.6,249.3,6.890000000000001,84.96
3275,USC00276818,44.258,-71.2525,Coos,617.2,2017-03-31,148.06,3.7,0.0,0.0,562.3,905.6,218.9,11.11,99.56
3276,USC00276818,44.258,-71.2525,Coos,617.2,2017-04-30,146.51,4.3100000000000005,0.0,0.0,1241.8,1561.8,921.2,14.25,245.69
3277,USC00276818,44.258,-71.2525,Coos,617.2,2017-05-31,112.09,6.74,0.0,0.0,1509.6,1815.2,1203.9,18.07,308.09
3278,USC00276818,44.258,-71.2525,Coos,617.2,2017-06-30,97.06,4.7299999999999995,0.0,0.0,1777.2,2123.0,1431.9,23.75,438.5
3279,USC00276818,44.258,-71.2525,Coos,617.2,2017-07-31,80.98,4.31,0.0,0.0,1963.2,2318.8,1607.8,20.3,482.7
3280,USC00276818,44.258,-71.2525,Coos,617.2,2017-08-31,81.47,3.6799999999999997,4.2,11.0,1892.0,2260.2,1524.0,16.86,462.77
3281,USC00276818,44.258,-71.2525,Coos,617.2,2017-09-30,62.64,2.23,61.2,436.0,1768.2,2129.9,1406.5,17.32,436.49
3282,USC00276818,44.258,-71.2525,Coos,617.2,2017-10-31,141.14000000000001,8.23,35.5,232.0,1552.4,1943.9,1161.7,11.12,309.2
3283,USC00276818,44.258,-71.2525,Coos,617.2,2017-11-30,108.04,2.68,41.9,299.0,878.4,1170.4,587.0,5.63,103.19
3284,USC00276818,44.258,-71.2525,Coos,617.2,2017-12-31,121.25,3.9,38.1,407.0,404.4,695.4,112.9,5.890000000000001,53.51
3285,USC00276818,44.258,-71.2525,Coos,617.2,2018-01-31,116.76,4.1000000000000005,11.6,50.0,363.8,684.7,42.900000000000006,6.49,52.19
3286,USC00276818,44.258,-71.2525,Coos,617.2,2018-02-28,120.78,3.09,0.0,0.0,542.7,889.6,195.3,4.53,78.38
3287,USC00276818,44.258,-71.2525,Coos,617.2,2018-03-31,159.23,2.78,0.0,0.0,781.6,1064.4,498.8,10.41,109.78
3288,USC00276818,44.258,-71.2525,Coos,617.2,2018-04-30,113.62,5.04,0.0,0.0,990.6,1289.0,692.2,9.06,167.17000000000002
3289,USC00276818,44.258,-71.2525,Coos,617.2,2018-05-31,134.44,2.04,0.0,0.0,1637.1000000000001,2086.4,1188.1,23.2,463.63
3290,USC00276818,44.258,-71.2525,Coos,617.2,2018-06-30,104.46,3.66,0.0,0.0,1749.7,2121.0,1378.2,21.94,458.83
3291,USC00276818,44.258,-71.2525,Coos,617.2,2018-07-31,80.52,5.08,12.1,56.0,2061.5,2453.8,1669.1000000000001,13.620000000000001,556.74
3292,USC00276818,44.258,-71.2525,Coos,617.2,2018-08-31,78.96000000000001,5.16,46.6,439.0,2040.6000000000001,2377.6,1704.2,6.3,446.85
3293,USC00276818,44.258,-71.2525,Coos,617.2,2018-09-30,81.64,3.6,24.1,357.0,1743.7,2084.8,1402.8,6.97,353.83
3294,USC00276818,44.258,-71.2525,Coos,617.2,2018-10-31,123.0,4.63,39.9,716.0,1279.2,1517.5,1041.4,9.43,144.67
3295,USC00276818,44.258,-71.2525,Coos,617.2,2018-11-30,105.61,6.59,27.4,964.0,785.0,1007.9,561.8,5.12,63.57
3296,USC00276818,44.258,-71.2525,Coos,617.2,2018-12-31,104.01,3.7600000000000002,24.5,947.0,531.2,864.9,197.1,5.61,58.58
3297,USC00276818,44.258,-71.2525,Coos,617.2,2019-01-31,129.04,5.63,0.1,126.0,322.4,687.1,-42.2,5.24,47.65
3298,USC00276818,44.258,-71.2525,Coos,617.2,2019-02-28,134.43,3.5,0.3,0.0,357.6,682.5,32.599999999999994,3.9,54.910000000000004
3299,USC00276818,44.258,-71.2525,Coos,617.2,2019-03-31,154.13,1.8900000000000001,0.0,0.0,627.0,1026.0,228.6,9.99,120.74
3300,USC00276818,44.258,-71.2525,Coos,617.2,2019-04-30,129.29,5.8500000000000005,0.0,0.0,1099.7,1395.2,804.3,6.96,162.06
3301,USC00276818,44.258,-71.2525,Coos,617.2,2019-05-31,145.64,6.12,0.0,0.0,1455.3,1769.0,1141.5,18.18,283.4
3302,USC00276818,44.258,-71.2525,Coos,617.2,2019-06-30,100.43,5.0200000000000005,0.0,0.0,1754.8,2122.9,1385.9,21.44,474.55
3303,USC00276818,44.258,-71.2525,Coos,617.2,2019-07-31,74.03999999999999,3.54,0.8,1.0,2063.3,2444.6,1682.3,24.08,574.66
3304,USC00276818,44.258,-71.2525,Coos,617.2,2019-08-31,77.84,3.5300000000000002,32.7,235.0,1935.8,2328.5,1543.2,14.0,498.58
3305,USC00276818,44.258,-71.2525,Coos,617.2,2019-09-30,79.84,4.25,22.0,285.0,1621.8,1975.1,1268.2,13.92,318.66
3306,USC00276818,44.258,-71.2525,Coos,617.2,2019-10-31,118.56,6.54,24.9,355.0,1362.7,1701.1,1024.4,9.32,221.79
3307,USC00276818,44.258,-71.2525,Coos,617.2,2019-11-30,95.28,4.17,12.6,663.0,798.4,1053.6,543.3,11.4,86.48
3308,USC00276818,44.258,-71.2525,Coos,617.2,2019-12-31,104.45,3.71,29.1,424.0,599.7,886.9,312.3,10.26,68.91
3309,USC00276818,44.258,-71.2525,Coos,617.2,2020-01-31,99.1,3.51,22.8,110.0,582.6,897.4,268.4,5.93,59.52
3310,USC00276818,44.258,-71.2525,Coos,617.2,2020-02-29,114.54,3.2399999999999998,0.0,0.0,494.9,843.8,145.9,6.44,72.89
3311,USC00276818,44.258,-71.2525,Coos,617.2,2020-03-31,158.61,3.26,0.0,0.0,863.2,1194.5,532.9,11.71,145.92
3312,USC00276818,44.258,-71.2525,Coos,617.2,2020-04-30,160.39,4.45,0.0,0.0,1064.5,1367.0,761.9,16.4,200.25
3313,USC00276818,44.258,-71.2525,Coos,617.2,2020-05-31,130.42000000000002,3.5100000000000002,0.0,0.0,1547.1,1928.8,1165.2,34.31,448.96
3314,USC00276818,44.258,-71.2525,Coos,617.2,2020-06-30,90.81,3.1900000000000004,0.0,0.0,1812.3,2184.7,1440.4,23.11,523.28
3315,USC00276818,44.258,-71.2525,Coos,617.2,2020-07-31,90.8,4.84,8.9,14.0,2106.9,2446.7,1767.7,17.1,516.72
3316,USC00276818,44.258,-71.2525,Coos,617.2,2020-08-31,89.26,2.63,14.999999999999998,45.0,1940.7,2303.0,1579.0,17.82,452.17
3317,USC00276818,44.258,-71.2525,Coos,617.2,2020-09-30,110.07000000000001,1.55,22.9,164.0,1687.1,2084.6,1290.3,19.17,436.46
3318,USC00276818,44.258,-71.2525,Coos,617.2,2020-10-31,116.08,7.0200000000000005,36.6,419.0,1352.4,1657.6,1047.4,20.2,199.6
3319,USC00276818,44.258,-71.2525,Coos,617.2,2020-11-30,126.84,2.4200000000000004,10.2,755.0,1034.7,1320.5,749.3,18.31,155.27
3320,USC00276818,44.258,-71.2525,Coos,617.2,2020-12-31,116.1,3.46,7.0,253.0,750.5,1014.2,486.7,13.72,72.96000000000001
3321,USC00276818,44.258,-71.2525,Coos,617.2,2021-01-31,109.16,2.1,11.6,20.0,541.1,777.9,299.0,9.26,42.72
3322,USC00276818,44.258,-71.2525,Coos,617.2,2021-02-28,128.39,2.3,0.0,0.0,384.2,713.1,40.3,7.04,55.4
3323,USC00276818,44.258,-71.2525,Coos,617.2,2021-03-31,161.5,1.75,0.0,0.0,798.6,1192.3,405.9,13.56,178.49
3324,USC00276818,44.258,-71.2525,Coos,617.2,2021-04-30,131.74,3.7,0.0,0.0,1186.3,1547.7,859.7,12.05,231.12
3325,USC00276818,44.258,-71.2525,Coos,617.2,2021-05-31,98.4,2.9899999999999998,0.0,0.0,1568.2,1939.1,1200.4,32.39,408.87
3326,USC00276818,44.258,-71.2525,Coos,617.2,2021-06-30,101.34,2.57,0.0,0.0,1888.3,2245.2,1543.7,29.6,506.58
3327,USC00276818,44.258,-71.2525,Coos,617.2,2021-07-31,77.83,5.74,0.5,1.0,1927.4,2219.9,1635.1,16.46,358.08
3328,USC00276818,44.258,-71.2525,Coos,617.2,2021-08-31,80.97,4.2,19.3,52.0,2050.5,2381.0,1719.7,19.8,467.51
3329,USC00276818,44.258,-71.2525,Coos,617.2,2021-09-30,82.53,3.5300000000000002,14.9,136.0,1706.4,2040.4,1372.3,11.38,314.95
3330,USC00276818,44.258,-71.2525,Coos,617.2,2021-10-31,79.63,3.3600000000000003,32.7,439.0,1487.0,1776.4,1197.5,11.77,221.06
3331,USC00276818,44.258,-71.2525,Coos,617.2,2021-11-30,123.7,3.56,20.3,370.0,942.3,1208.5,675.9,9.23,112.41
3332,USC00276818,44.258,-71.2525,Coos,617.2,2021-12-31,106.25,3.48,6.3,53.0,698.1,978.0,418.2,10.69,78.25
3333,USC00276818,44.258,-71.2525,Coos,617.2,2022-01-31,116.52,2.09,1.1,1.0,225.20000000000002,631.8,-180.7,6.42,45.13
3334,USC00276818,44.258,-71.2525,Coos,617.2,2022-02-28,138.67,4.37,0.0,0.0,474.3,831.9,116.60000000000001,8.15,73.58
3335,USC00276818,44.258,-71.2525,Coos,617.2,2022-03-31,149.19,2.7800000000000002,0.0,0.0,813.7,1120.8,507.4,10.73,116.83
3336,USC00276818,44.258,-71.2525,Coos,617.2,2022-04-30,159.06,4.73,0.0,0.0,1149.3,1449.3,849.2,17.15,210.41
3337,USC00276818,44.258,-71.2525,Coos,617.2,2022-05-31,120.8,2.73,0.0,0.0,1675.9,2105.7,1245.9,23.39,488.88
3338,USC00276818,44.258,-71.2525,Coos,617.2,2022-06-30,116.52,3.04,0.0,0.0,1779.8,2120.6,1440.1,24.91,447.4
3339,USC00276818,44.258,-71.2525,Coos,617.2,2022-07-31,90.35,4.57,0.0,0.0,1983.6,2390.2,1577.3,24.19,565.97
3340,USC00276818,44.258,-71.2525,Coos,617.2,2022-08-31,70.88,4.73,11.8,45.0,2056.5,2395.4,1718.3,23.04,497.09000000000003
3341,USC00276818,44.258,-71.2525,Coos,617.2,2022-09-30,78.95,4.97,32.7,182.0,1654.7,1938.6,1371.0,15.13,260.25
3342,USC00276818,44.258,-71.2525,Coos,617.2,2022-10-31,89.51,3.1599999999999997,45.7,393.0,1407.1,1838.3,975.8,11.58,297.46
3343,USC00276818,44.258,-71.2525,Coos,617.2,2022-11-30,137.57,3.81,61.0,579.0,1046.5,1353.9,739.8,16.64,172.23
3344,USC00276818,44.258,-71.2525,Coos,617.2,2022-12-31,104.89,5.99,50.5,661.0,740.0,998.5,481.1,10.51,70.74
3345,USC00276818,44.258,-71.2525,Coos,617.2,2023-01-31,127.94,4.15,0.0,3.0,719.3,952.4,486.0,5.57,46.42
3346,USC00276818,44.258,-71.2525,Coos,617.2,2023-02-28,129.49,1.68,0.0,0.0,452.3,793.3,111.3,7.13,75.09
3347,USC00276818,44.258,-71.2525,Coos,617.2,2023-03-31,154.12,3.18,0.0,0.0,816.1,1104.2,527.6,9.85,109.67
3348,USC00276818,44.258,-71.2525,Coos,617.2,2023-04-30,153.69,3.08,0.0,0.0,1193.2,1541.1,845.5,15.93,254.6
3349,USC00276818,44.258,-71.2525,Coos,617.2,2023-05-31,139.36,3.62,0.0,0.0,1513.4,1920.7,1109.5,28.39,406.59
3350,USC00276818,44.258,-71.2525,Coos,617.2,2023-06-30,70.0,6.87,0.0,0.0,1778.2,2053.1,1503.5,14.14,333.64
3351,USC00276818,44.258,-71.2525,Coos,617.2,2023-07-31,82.34,7.93,1.8,1.0,2097.6,2402.2,1793.1,12.63,419.5
3352,USC00276818,44.258,-71.2525,Coos,617.2,2023-08-31,84.33,5.470000000000001,25.9,119.0,1896.0,2210.8,1581.7,9.99,328.31
3353,USC00276818,44.258,-71.2525,Coos,617.2,2023-09-30,44.54,2.77,8.0,25.0,1291.5,1476.3,1106.6,4.59,206.59
3354,USC00276819,44.258,-71.2525,Coos,617.2,2023-09-30,1.57,0.0,0.0,0.0,52.0,64.7,39.3,0.12,10.22
3355,USC00276820,44.258,-71.2525,Coos,617.2,2023-09-30,1.79,0.0,0.0,0.0,53.8,67.4,40.2,0.04,11.93
3356,USC00276821,44.258,-71.2525,Coos,617.2,2023-09-30,0.67,0.0,0.0,0.0,54.8,64.7,44.8,0.13,8.61
3357,USC00276822,44.258,-71.2525,Coos,617.2,2023-09-30,1.57,0.0,0.0,0.0,53.4,65.4,41.5,0.05,10.17
3358,USC00276823,44.258,-71.2525,Coos,617.2,2023-09-30,0.67,0.0,0.0,0.0,50.6,64.6,36.5,0.22,10.57
3359,USC00276824,44.258,-71.2525,Coos,617.2,2023-09-30,2.68,0.0,0.0,0.0,49.1,64.3,34.0,0.08,12.56
3360,USC00276825,44.258,-71.2525,Coos,617.2,2023-09-30,10.07,0.0,0.0,0.0,52.3,67.6,36.9,0.14,13.39
3361,USC00276826,44.258,-71.2525,Coos,617.2,2023-09-30,8.95,0.0,0.0,0.0,52.4,65.6,39.1,0.07,10.57
3362,USC00276827,44.258,-71.2525,Coos,617.2,2023-09-30,4.7,0.03,0.0,0.0,53.0,61.5,44.6,0.06,5.79
3363,USC00276828,44.258,-71.2525,Coos,617.2,2023-10-31,2.24,0.0,0.0,0.0,57.0,71.3,42.6,0.04,14.35
3364,USC00276829,44.258,-71.2525,Coos,617.2,2023-10-31,2.01,0.0,0.0,0.0,59.0,73.3,44.7,0.21,13.36
3365,USC00276830,44.258,-71.2525,Coos,617.2,2023-10-31,0.0,0.0,0.0,0.0,56.0,70.7,41.3,0.23,17.41
3366,USC00276831,44.258,-71.2525,Coos,617.2,2023-10-31,1.12,0.0,0.0,0.0,61.8,77.4,46.3,0.02,14.62
3367,USC00276832,44.258,-71.2525,Coos,617.2,2023-10-31,2.24,0.0,0.0,0.0,65.2,81.2,49.1,0.04,20.45
3368,USC00276833,44.258,-71.2525,Coos,617.2,2023-10-31,3.58,0.0,0.0,0.0,63.7,79.7,47.6,0.04,21.37
3369,USC00276834,44.258,-71.2525,Coos,617.2,2023-10-31,2.68,0.03,0.0,0.0,60.2,69.0,51.4,0.51,8.32
3370,USC00276835,44.258,-71.2525,Coos,617.2,2023-10-31,2.91,0.5,0.0,0.0,54.5,64.1,45.0,0.2,4.73
3371,USC00276836,44.258,-71.2525,Coos,617.2,2023-10-31,1.34,0.03,0.0,0.0,43.5,53.6,33.4,0.01,5.51
3372,USC00276837,44.258,-71.2525,Coos,617.2,2023-10-31,0.67,0.0,0.0,0.0,45.4,55.2,35.7,0.03,7.75
3373,USC00276838,44.258,-71.2525,Coos,617.2,2023-10-31,1.57,0.03,0.0,0.0,44.6,51.3,38.0,0.27,4.79
3374,USC00276839,44.258,-71.2525,Coos,617.2,2023-10-31,4.25,0.03,0.0,0.0,41.6,50.7,32.4,0.0,3.76
3375,USC00276840,44.258,-71.2525,Coos,617.2,2023-10-31,2.01,0.06,0.0,0.0,41.6,52.8,30.4,0.02,4.48
3376,USC00276841,44.258,-71.2525,Coos,617.2,2023-10-31,3.8,0.01,0.0,0.0,42.9,48.1,37.7,0.18,2.24
3377,USC00276842,44.258,-71.2525,Coos,617.2,2023-10-31,2.91,0.01,0.0,0.0,45.0,50.7,39.3,0.24,4.13
3378,USC00276843,44.258,-71.2525,Coos,617.2,2023-10-31,0.0,0.24,0.0,0.0,43.9,46.7,41.1,0.21,3.0
3379,USC00276844,44.258,-71.2525,Coos,617.2,2023-10-31,1.12,0.13,0.0,0.0,45.4,49.2,41.5,0.09,1.97
3380,USC00276845,44.258,-71.2525,Coos,617.2,2023-10-31,1.12,0.03,0.0,0.0,46.8,53.7,40.0,0.09,5.28
3381,USC00276846,44.258,-71.2525,Coos,617.2,2023-10-31,1.12,0.0,0.0,0.0,45.9,52.3,39.4,0.07,4.77
3382,USC00276847,44.258,-71.2525,Coos,617.2,2023-10-31,3.8,0.0,0.0,0.0,48.2,57.2,39.2,0.24,7.33
3383,USC00276848,44.258,-71.2525,Coos,617.2,2023-10-31,1.34,0.41,0.0,0.0,48.5,56.4,40.6,0.0,4.76
3384,USC00276849,44.258,-71.2525,Coos,617.2,2023-10-31,4.47,1.16,0.0,0.0,48.1,54.9,41.2,0.15,1.35
3385,USC00276850,44.258,-71.2525,Coos,617.2,2023-10-31,3.36,0.63,0.0,0.0,38.3,41.8,34.8,0.07,1.04
3386,USC00276851,44.258,-71.2525,Coos,617.2,2023-10-31,3.58,0.0,0.0,0.0,36.9,45.9,27.9,0.05,2.75
3387,USC00276852,44.258,-71.2525,Coos,617.2,2023-10-31,2.68,0.02,0.0,0.0,38.7,47.6,29.8,0.03,3.04
3388,USC00276853,44.258,-71.2525,Coos,617.2,2023-10-31,4.92,0.03,0.0,0.0,51.4,62.4,40.5,0.15,7.39
3389,USC00276854,44.258,-71.2525,Coos,617.2,2023-10-31,2.01,0.03,0.0,0.0,55.7,64.4,47.1,0.04,7.38
3390,USC00276855,44.258,-71.2525,Coos,617.2,2023-10-31,3.13,0.0,0.0,0.0,56.7,66.8,46.6,0.0,7.97
3391,USC00276856,44.258,-71.2525,Coos,617.2,2023-10-31,5.37,0.04,0.0,0.0,50.5,67.9,33.1,0.76,7.99
3392,USC00276857,44.258,-71.2525,Coos,617.2,2023-10-31,6.26,0.2,0.0,0.0,35.8,38.2,33.5,0.16,2.38
3393,USC00276858,44.258,-71.2525,Coos,617.2,2023-10-31,7.16,0.53,0.0,0.0,31.6,36.5,26.7,0.23,1.15
